,Unnamed: 0,dbn,school_name_x,year,district,school_type,total_enrollment,borough,in_sample,p_asian,p_black,p_hispanic,p_multiple_race_categories_not_represented,p_white,p_other_race,p_students_with_disabilities,p_english_language_learners,p_poverty,economic_need_index,eni_n,weighted_register_allocation,total_fsf_allocations,non_fsf_budget_allocations,total_budget_allocation,pta_income,pta_expenditure,pta_start_balance,pta_end_balance,pta_category,pta_active,p_multi_racial,p_native_american,p_missing_race_ethnicity_data,correction_applied,pta_end_balance_implied,pta_end_balance_diff,pta_end_balance_pct_diff,balance_wy_diff_flag,lag_pta_end_balance,ets_balance_diff,ets_balance_pct_diff,ets_balance_diff_cat,ets_balance_diff_flag,pta_start_balance_wy_transaction_flag,pta_income_wy_transaction_flag,pta_expenditure_wy_transaction_flag,pta_end_balance_wy_transaction_flag,pta_start_balance_ws_transaction_flag,pta_income_ws_transaction_flag,pta_expenditure_ws_transaction_flag,pta_end_balance_ws_transaction_flag,any_wy_transaction_flag,any_ws_transaction_flag,any_transaction_flag,anomaly_flag,pp_fsf,pp_non_fsf,pp_total_public,pp_pta_income,pp_pta_expenditure,pp_pta_start_balance,pp_pta_end_balance,pp_total_funding,pta_expenditure_as_p_of_fsf,pta_expenditure_as_p_of_public,pta_expenditure_as_p_of_total,eni_quintile,pp_pta_income_quintile,pp_pta_expenditure_quintile,pp_pta_end_balance_quintile
6297,6297,09X274,The New American Academy at Roberto Clemente State,2023,9.0,Elementary School,386.0,X,True,0.0051813470199704,0.3212435245513916,0.6269429922103882,,0.0310880821198225,0.0155440540984272,0.3264248669147491,0.1139896363019943,Above 95%,Above 95%,0.95,9651041.056880215,5268020.3685752135,4383020.688305002,9651041.056880215,,,,,Missing,,0.0025906735099852,0.0129533680155873,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13647.721162111951,11354.975876437828,25002.69703854978,,,,,,,,,Q5,,,
6298,6298,09X294,The Walton Avenue School,2023,9.0,Elementary School,391.0,X,True,0.0127877239137887,0.168797954916954,0.7723785042762756,,0.020460357889533,0.0255754590034484,0.2736572921276092,0.1943733990192413,0.9335038065910339,0.9312378764152527,0.9312378764152528,8674677.440050524,5198715.379309656,3475962.0607408676,8674677.440050524,,,,,Missing,,0.0051150894723832,0.020460357889533,0.0,none,,,,False,1938.06,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13295.947261661524,8889.928544094291,22185.875805755815,,,,,,,,,Q5,,,
6300,6300,09X303,I.S. X303 Leadership & Community Service,2023,9.0,Middle/Junior High School,333.0,X,True,0.0030030030757188,0.2702702581882477,0.7117117047309875,,0.0030030030757188,0.012012030929327,0.2642642557621002,0.1471471488475799,Above 95%,0.9383783936500549,0.9383783936500548,7085099.680670734,4628028.886196715,2457070.7944740187,7085099.680670734,,,,,Missing,,0.0,0.0,0.0120120123028755,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13897.984643233378,7378.590974396453,21276.57561762983,,,,,,,,,Q5,,,
6304,6304,09X324,Bronx Early College Academy for Teaching & Learnin,2023,9.0,Junior-Senior High School,444.0,X,True,0.0180180184543132,0.2027027010917663,0.7522522807121277,,0.0112612610682845,0.0157657386735081,0.2567567527294159,0.0990990996360778,0.9099099040031433,0.9266441464424133,0.9266441464424132,7905064.825816924,5287139.139776439,2617925.6860404843,7905064.825816924,,,,,Missing,,0.0022522523067891,0.0045045046135783,0.0090090092271566,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11907.97103553252,5896.229022613704,17804.200058146223,,,,,,,,,Q5,,,
6309,6309,09X361,The Highbridge Green School,2023,9.0,Middle/Junior High School,378.0,X,True,0.0,0.2063492089509964,0.7830687761306763,,0.0079365083947777,0.0026455065235495,0.2513227462768554,0.2857142984867096,Above 95%,Above 95%,0.95,8465011.78210134,6056030.63269412,2408981.149407221,8465011.78210134,,,,,Missing,,0.0,0.0,0.0026455025654286,none,,,,False,346.56,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,16021.245060037354,6372.966003722807,22394.21106376016,,,,,,,,,Q5,,,
6311,6311,09X403,Bronx International High School,2023,9.0,Senior High School,342.0,X,True,0.0204678364098072,0.2105263173580169,0.7309941649436951,,0.0116959065198898,0.0263157747685909,0.0292397662997245,0.8771929740905762,0.8567251563072205,Above 95%,0.95,7847022.54720147,4901898.941390986,2945123.605810484,7847022.54720147,,,,,Missing,,0.0,0.0146198831498622,0.0116959065198898,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14333.03784032452,8611.472531609603,22944.51037193412,,,,,,,,,Q5,,,
6323,6323,09X564,Claremont International HS,2023,9.0,Senior High School,338.0,X,True,0.0147928996011614,0.1715976297855377,0.7721893787384033,,0.0118343196809291,0.0295857721939682,0.0857988148927688,0.9201183319091796,Above 95%,Above 95%,0.95,6775689.264131658,5034856.516858806,1740832.747272852,6775689.264131658,,,,,Missing,,0.0029585799202322,0.0147928996011614,0.0118343196809291,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14896.025197807116,5150.3927434108045,20046.41794121792,,,,,,,,,Q5,,,
6324,6324,09X568,Young Women's Leadership School of the Bronx,2023,9.0,Junior-Senior High School,529.0,X,True,0.0415879003703594,0.2400756180286407,0.6691871285438538,,0.0207939501851797,0.0283554028719663,0.1871455609798431,0.0850661620497703,0.8922495245933533,0.8845878839492798,0.8845878839492798,9044118.19116893,6528004.804908798,2516113.3862601323,9044118.19116893,,,,,Missing,,0.0037807184271514,0.0056710774078965,0.0189035926014184,none,,,,False,1265.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12340.273733286953,4756.35800805318,17096.631741340134,,,,,,,,,Q4,,,
6326,6326,09X594,New Pathways Academy,2023,9.0,Middle/Junior High School,186.0,X,True,0.0,0.3817204236984253,0.5752688050270081,,0.0215053763240575,0.021505394950509,0.3440860211849212,0.2688172161579132,0.9408602118492126,Above 95%,0.95,4568054.206763656,3220813.443982725,1347240.7627809313,4568054.206763656,,,,,Missing,,0.0,0.0053763440810143,0.0161290317773818,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,17316.20131173508,7243.229907424362,24559.43121915944,,,,,,,,,Q5,,,
6331,6331,10X015,P.S. X015 Institute for Environmental Learning,2023,10.0,K-8 School,408.0,X,True,0.0098039219155907,0.0906862765550613,0.8823529481887817,,0.0024509804788976,0.0147058728616684,0.2598039209842682,0.1764705926179886,0.8357843160629272,0.869507372379303,0.869507372379303,8983727.105636029,5497009.453304715,3486717.652331313,8983727.105636029,,,,,Missing,,0.0073529412038624,0.0073529412038624,0.0,none,,,,False,1110.45,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13473.062385550773,8545.876598851257,22018.93898440203,,,,,,,,,Q4,,,
6356,6356,10X206,I.S. 206 Ann Mersereau,2023,10.0,Middle/Junior High School,182.0,X,True,0.0054945056326687,0.1208791211247444,0.8131868243217468,,0.0164835173636674,0.0439560315571725,0.3131868243217468,0.4450549483299255,Above 95%,Above 95%,0.95,6744725.683483164,3470492.400922384,3274233.2825607797,6744725.683483164,,,,,Missing,,0.0,0.0164835173636674,0.0274725276976823,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,19068.639565507605,17990.292761322966,37058.93232683057,,,,,,,,,Q5,,,
6360,6360,10X225,Theatre Arts Production Company School,2023,10.0,Junior-Senior High School,493.0,X,True,0.0081135900691151,0.2454361021518707,0.6937119960784912,,0.006085192784667,0.0466531189158558,0.2718052864074707,0.0872210934758186,0.8762677311897278,0.9167667627334595,0.9167667627334596,12065300.73989628,6822782.817155825,5242517.922740454,12065300.73989628,,,,,Missing,,0.0020283975172787,0.0020283975172787,0.0425963476300239,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13839.316059139604,10633.910593794024,24473.22665293363,,,,,,,,,Q4,,,
6363,6363,10X237,"The Marie Curie High School for Medicine, Nursing,",2023,10.0,Senior High School,280.0,X,True,0.010714286006987,0.2928571403026581,0.6107142567634583,,0.025000000372529,0.0607143165543675,0.2249999940395355,0.1321428567171096,0.875,0.9006392955780029,0.9006392955780029,6261020.020733116,3926938.042201761,2334081.978531355,6261020.020733116,,,,,Missing,,0.0,0.0071428571827709,0.0535714291036129,none,,,,False,393.33,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14024.778722149147,8336.00706618341,22360.78578833256,,,,,,,,,Q4,,,
6370,6370,10X279,"P.S. 279 Captain Manuel Rivera, Jr.",2023,10.0,K-8 School,732.0,X,True,0.0232240445911884,0.1571038216352462,0.7991803288459778,,0.0081967208534479,0.0122950840741395,0.2240437120199203,0.2336065620183944,Above 95%,Above 95%,0.95,15809142.823970051,9611043.520471862,6198099.30349819,15809142.823970051,,,,,Missing,,0.0027322403620928,0.0054644807241857,0.0040983604267239,none,,,,False,324.99,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13129.84087496156,8467.348775270752,21597.18965023231,,,,,,,,,Q5,,,
6372,6372,10X284,Bronx School of Law and Finance,2023,10.0,Senior High School,343.0,X,True,0.0145772593095898,0.1865889281034469,0.6734693646430969,,0.0233236160129308,0.1020408319309353,0.2215743511915207,0.1253644376993179,0.8950437307357788,0.901915431022644,0.901915431022644,7164464.165938199,4423870.318546045,2740593.847392154,7164464.165938199,,,,,Missing,,0.0058309040032327,0.0029154520016163,0.0932944640517234,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12897.581103632783,7990.069525924647,20887.65062955743,,,,,,,,,Q4,,,
6373,6373,10X291,P.S. 291,2023,10.0,Elementary School,416.0,X,True,0.0048076924867928,0.0625,0.9134615659713744,,0.0120192309841513,0.0072115105576813,0.2475961595773697,0.2836538553237915,Above 95%,0.9280216097831726,0.9280216097831726,8762503.851163931,5251787.1417199485,3510716.7094439827,8762503.851163931,,,,,Missing,,0.0048076924867928,0.0024038462433964,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12624.488321442184,8439.222859240343,21063.711180682527,,,,,,,,,Q5,,,
6375,6375,10X308,Bronx Dance Academy School,2023,10.0,Middle/Junior High School,257.0,X,True,0.0155642023310065,0.1595330685377121,0.7859922051429749,,0.0077821011655032,0.0311284228228032,0.2412451356649398,0.1517509669065475,0.9182879328727722,0.9083930253982544,0.9083930253982544,5134857.730725461,3786007.759631017,1348849.9710944437,5134857.730725461,,,,,Missing,,0.0116731515154242,0.0038910505827516,0.0155642023310065,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,14731.547702844426,5248.443467293554,19979.99117013798,,,,,,,,,Q4,,,
6377,6377,10X315,P.S. 315 Lab School,2023,10.0,K-8 School,190.0,X,True,0.0105263162404298,0.0947368443012237,0.8631578683853149,,0.0210526324808597,0.0105263385921716,0.2105263173580169,0.2000000029802322,Above 95%,0.9187789559364319,0.918778955936432,4594305.529356024,2596570.0609524846,1997735.4684035396,4594305.529356024,,,,,Missing,,0.0105263162404298,0.0,0.0,none,,,,False,165.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13666.158215539392,10514.397202123891,24180.555417663287,,,,,,,,,Q4,,,
6380,6380,10X342,International School for Liberal Arts,2023,10.0,Junior-Senior High School,479.0,X,True,0.0,0.0,1.0,,0.0,0.0,0.0918580368161201,0.7202505469322205,Above 95%,Above 95%,0.95,10701509.148725815,7394506.325948883,3307002.8227769323,10701509.148725815,,,,,Missing,,0.0,0.0,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15437.382726406851,6903.972490139733,22341.355216546588,,,,,,,,,Q5,,,
6386,6386,10X368,In-Tech Academy (M.S. / High School 368),2023,10.0,Junior-Senior High School,942.0,X,True,0.0212314222007989,0.0711252689361572,0.8619957566261292,,0.0339702777564525,0.011677274480462,0.2176220864057541,0.168789803981781,0.8768577575683594,0.8618864417076111,0.8618864417076111,17669663.111021236,12118842.665493837,5550820.445527399,17669663.111021236,,,,,Missing,,0.0053078555501997,0.0063694268465042,0.0,none,,,,False,6929.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12865.013445322544,5892.5907065046695,18757.604151827218,,,,,,,,,Q4,,,
6394,6394,10X437,Fordham High School for the Arts,2023,10.0,Senior High School,393.0,X,True,0.0330788791179657,0.2824427485466003,0.6386768221855164,,0.0279898215085268,0.0178117286413908,0.2010178118944168,0.0356234088540077,0.8346055746078491,0.7777066230773926,0.7777066230773926,7081838.732819862,4479995.2687527295,2601843.464067132,7081838.732819862,,,,,Missing,,0.0,0.0127226458862423,0.0050890585407614,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11399.479055350455,6620.46682968736,18019.945885037818,,,,,,,,,Q3,,,
6395,6395,10X438,Fordham Leadership Academy,2023,10.0,Senior High School,415.0,X,True,0.0120481923222541,0.2144578248262405,0.7228915691375732,,0.0240963846445083,0.0265060290694236,0.2409638613462448,0.1084337383508682,0.9108433723449707,0.9097590446472168,0.9097590446472168,7041001.998270647,5545617.152508328,1495384.845762319,7041001.998270647,,,,,Missing,,0.0,0.0096385544165968,0.0168674699962139,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13362.932897610428,3603.3369777405273,16966.269875350958,,,,,,,,,Q4,,,
6397,6397,10X440,DeWitt Clinton High School,2023,10.0,Senior High School,1045.0,X,True,0.0861244052648544,0.2736842036247253,0.5693780183792114,,0.0229665078222751,0.0478468649089336,0.2229665070772171,0.0832535848021507,0.85837322473526,0.8823664784431458,0.8823664784431458,19119313.31128611,12393844.684871122,6725468.626414988,19119313.31128611,,,,,Missing,,0.003827751148492,0.0133971292525529,0.0306220091879367,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11860.138454422127,6435.8551448947255,18295.99359931685,,,,,,,,,Q4,,,
6398,6398,10X442,"Celia Cruz Bronx High School of Music, The",2023,10.0,Senior High School,415.0,X,True,0.014457831159234,0.2819277048110962,0.6650602221488953,,0.0240963846445083,0.0144578572362661,0.2072289139032364,0.0361445769667625,0.8216867446899414,0.7978864908218384,0.7978864908218384,8317804.787989844,6395787.53104953,1922017.2569403136,8317804.787989844,,,,,Missing,,0.007228915579617,0.0048192772082984,0.0024096386041492,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15411.536219396456,4631.366884193527,20042.903103589982,,,,,,,,,Q3,,,
6401,6401,10X477,Marble Hill High School for International Studies,2023,10.0,Senior High School,417.0,X,True,0.1007194221019744,0.1390887349843979,0.6954436302185059,,0.026378896087408,0.0383693166077137,0.1702637821435928,0.3597122430801391,0.9088729023933411,0.9112949371337891,0.9112949371337892,7913521.681349705,5764891.818534825,2148629.86281488,7913521.681349705,,,,,Missing,,0.0023980815894901,0.014388489536941,0.0215827338397502,none,,,,False,210.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13824.68061998759,5152.589599076451,18977.27021906404,,,,,,,,,Q4,,,
6404,6404,10X549,Discovery High School,2023,10.0,Senior High School,424.0,X,True,0.0283018872141838,0.1415094286203384,0.801886796951294,,0.0188679248094558,0.0094339624047279,0.3018867969512939,0.183962270617485,0.9056603908538818,0.9228514432907104,0.9228514432907104,8116931.301465967,5650597.5581683805,2466333.743297586,8116931.301465967,,,,,Missing,,0.0,0.0094339624047279,0.0,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,13326.881033415992,5816.824866267892,19143.70589968388,,,,,,,,,Q4,,,
6405,6405,10X565,High School for Energy and Technology,2023,10.0,Senior High School,412.0,X,True,0.0485436879098415,0.230582520365715,0.6626213788986206,,0.0194174759089946,0.0388349369168281,0.2936893105506897,0.1504854410886764,0.9077669978141785,0.9343737959861755,0.9343737959861756,8411189.80155126,6378505.419951286,2032684.381599974,8411189.80155126,,,,,Missing,,0.0048543689772486,0.0097087379544973,0.0242718439549207,none,,,,False,0.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,15481.809271726424,4933.699955339743,20415.509227066166,,,,,,,,,Q5,,,
6409,6409,11X021,P.S. 021 Philip H. Sheridan,2023,11.0,Elementary School,483.0,X,True,0.0351966880261898,0.5300207138061523,0.3830227851867676,,0.0248447209596633,0.0269150920212268,0.2256728708744049,0.0910973101854324,0.933747410774231,0.9170289635658264,0.9170289635658264,10340843.90495761,5772432.806663624,4568411.098293985,10340843.90495761,,,,,Missing,,0.0124223604798316,0.0144927538931369,0.0,none,,,,False,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11951.206639055124,9458.40807100204,21409.61471005716,,,,,,,,,Q4,,,
6410,6410,11X041,P.S. 041 Gun Hill Road,2023,11.0,Elementary School,601.0,X,True,0.0183028280735015,0.4542429149150848,0.4941763579845428,,0.0183028280735015,0.0149750709533691,0.2362728714942932,0.1447587311267852,0.940099835395813,0.931398332118988,0.931398332118988,12099430.64782977,7393163.694775056,4706266.953054713,12099430.64782977,,,,,Missing,,0.0016638934612274,0.0133111476898193,0.0,none,,,,False,219.0,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,12301.437096131542,7830.727043352268,20132.164139483808,,,,,,,,,Q5,,,
6414,6414,11X083,P.S. 083 Donald Hertz,2023,11.0,K-8 School,1560.0,X,True,0.108333334326744,0.0423076935112476,0.4403846263885498,,0.3852564096450805,0.0237179361283779,0.1923076957464218,0.2192307710647583,0.7679487466812134,0.8004173040390015,0.8004173040390015,27092355.75571745,18705421.79527008,8386933.960447371,27092355.75571745,,,,,Missing,,0.0108974361792206,0.0115384617820382,0.0012820513220503,none,,,,False,3294.7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11990.654996967998,5376.239718235494,17366.894715203493,,,,,,,,,Q3,,,
6421,6421,11X106,P.S. 106 Parkchester,2023,11.0,Elementary School,892.0,X,True,0.408071756362915,0.2399103194475174,0.2970851957798004,,0.0269058290868997,0.0280268993228673,0.2511210739612579,0.1659192889928817,0.7914798259735107,0.8427567481994629,0.8427567481994629,17444971.453527424,10006305.236624388,7438666.216903036,17444971.453527424,,,,,Missing,,0.010089686140418,0.0156950671225786,0.0022421525791287,none,,,,False,1505.97,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,11217.830982762767,8339.311902357664,19557.142885120433,,,,,,,,,Q3,,,
6423,6423,11X111,P.S. 111 Seton Falls,2023,11.0,Elementary School,431.0,X,True,0.0139211136847734,0.5823665857315063,0.3781902492046356,,0.0185614842921495,0.006960567086935,0.2482598572969436,0.0232018567621707,0.9396751523017883,0.9104617238044739,0.910461723804474,9944958.908537868,4614375.588193698,5330583.320344169,9944958.908537868,,,,,Missing,,0.0046403710730373,0.0023201855365186,0.0,none,,,,False,403.7,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,10706.207861238276,12367.94273861756,23074.15059985584,,,,,,,,,Q4,,,
